date,year,month,day,store,eff_year,eff_month,eff_day,eff_store,lambda,clients
2024-07-29,2024,Julio,Lunes,Córdoba,1500,3000,2000,3000,9500,9614
2024-07-29,2024,Julio,Lunes,La Floresta,1500,3000,2000,2000,8500,8431
2024-07-29,2024,Julio,Lunes,Los Cedros,1500,3000,2000,3000,9500,9430
2024-07-29,2024,Julio,Lunes,Palermo,1500,3000,2000,1000,7500,7602
2024-07-29,2024,Julio,Lunes,Santa Ana,1500,3000,2000,5000,11500,11638
2024-07-30,2024,Julio,Martes,Córdoba,1500,3000,3000,3000,10500,10586
2024-07-30,2024,Julio,Martes,La Floresta,1500,3000,3000,2000,9500,9465
2024-07-30,2024,Julio,Martes,Los Cedros,1500,3000,3000,3000,10500,10670
2024-07-30,2024,Julio,Martes,Palermo,1500,3000,3000,1000,8500,8521
2024-07-30,2024,Julio,Martes,Santa Ana,1500,3000,3000,5000,12500,12482
2024-07-31,2024,Julio,Miércoles,Córdoba,1500,3000,3500,3000,11000,10876
2024-07-31,2024,Julio,Miércoles,La Floresta,1500,3000,3500,2000,10000,10025
2024-07-31,2024,Julio,Miércoles,Los Cedros,1500,3000,3500,3000,11000,11094
2024-07-31,2024,Julio,Miércoles,Palermo,1500,3000,3500,1000,9000,8901
2024-07-31,2024,Julio,Miércoles,Santa Ana,1500,3000,3500,5000,13000,13238
2024-08-01,2024,Agosto,Jueves,Córdoba,1500,2500,3000,3000,10000,10004
2024-08-01,2024,Agosto,Jueves,La Floresta,1500,2500,3000,2000,9000,8914
2024-08-01,2024,Agosto,Jueves,Los Cedros,1500,2500,3000,3000,10000,9756
2024-08-01,2024,Agosto,Jueves,Palermo,1500,2500,3000,1000,8000,7948
2024-08-01,2024,Agosto,Jueves,Santa Ana,1500,2500,3000,5000,12000,12076
2024-08-02,2024,Agosto,Viernes,Córdoba,1500,2500,2000,3000,9000,9138
2024-08-02,2024,Agosto,Viernes,La Floresta,1500,2500,2000,2000,8000,7987
2024-08-02,2024,Agosto,Viernes,Los Cedros,1500,2500,2000,3000,9000,8873
2024-08-02,2024,Agosto,Viernes,Palermo,1500,2500,2000,1000,7000,7001
2024-08-02,2024,Agosto,Viernes,Santa Ana,1500,2500,2000,5000,11000,11064
2024-08-03,2024,Agosto,Sábado,Córdoba,1500,2500,1000,3000,8000,8101
2024-08-03,2024,Agosto,Sábado,La Floresta,1500,2500,1000,2000,7000,6939
2024-08-03,2024,Agosto,Sábado,Los Cedros,1500,2500,1000,3000,8000,8059
2024-08-03,2024,Agosto,Sábado,Palermo,1500,2500,1000,1000,6000,6097
2024-08-03,2024,Agosto,Sábado,Santa Ana,1500,2500,1000,5000,10000,10176
2024-08-04,2024,Agosto,Domingo,Córdoba,1500,2500,1000,3000,8000,7877
2024-08-04,2024,Agosto,Domingo,La Floresta,1500,2500,1000,2000,7000,7101
2024-08-04,2024,Agosto,Domingo,Los Cedros,1500,2500,1000,3000,8000,8119
2024-08-04,2024,Agosto,Domingo,Palermo,1500,2500,1000,1000,6000,5990
2024-08-04,2024,Agosto,Domingo,Santa Ana,1500,2500,1000,5000,10000,9887
2024-08-05,2024,Agosto,Lunes,Córdoba,1500,2500,2000,3000,9000,9040
2024-08-05,2024,Agosto,Lunes,La Floresta,1500,2500,2000,2000,8000,8019
2024-08-05,2024,Agosto,Lunes,Los Cedros,1500,2500,2000,3000,9000,9032
2024-08-05,2024,Agosto,Lunes,Palermo,1500,2500,2000,1000,7000,7049
2024-08-05,2024,Agosto,Lunes,Santa Ana,1500,2500,2000,5000,11000,10982
2024-08-06,2024,Agosto,Martes,Córdoba,1500,2500,3000,3000,10000,9994
2024-08-06,2024,Agosto,Martes,La Floresta,1500,2500,3000,2000,9000,8985
2024-08-06,2024,Agosto,Martes,Los Cedros,1500,2500,3000,3000,10000,10104
2024-08-06,2024,Agosto,Martes,Palermo,1500,2500,3000,1000,8000,8068
2024-08-06,2024,Agosto,Martes,Santa Ana,1500,2500,3000,5000,12000,11979
2024-08-07,2024,Agosto,Miércoles,Córdoba,1500,2500,3500,3000,10500,10338
2024-08-07,2024,Agosto,Miércoles,La Floresta,1500,2500,3500,2000,9500,9427
2024-08-07,2024,Agosto,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10481
2024-08-07,2024,Agosto,Miércoles,Palermo,1500,2500,3500,1000,8500,8428
2024-08-07,2024,Agosto,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12641
2024-08-08,2024,Agosto,Jueves,Córdoba,1500,2500,3000,3000,10000,10064
2024-08-08,2024,Agosto,Jueves,La Floresta,1500,2500,3000,2000,9000,9066
2024-08-08,2024,Agosto,Jueves,Los Cedros,1500,2500,3000,3000,10000,10127
2024-08-08,2024,Agosto,Jueves,Palermo,1500,2500,3000,1000,8000,7871
2024-08-08,2024,Agosto,Jueves,Santa Ana,1500,2500,3000,5000,12000,11925
2024-08-09,2024,Agosto,Viernes,Córdoba,1500,2500,2000,3000,9000,9039
2024-08-09,2024,Agosto,Viernes,La Floresta,1500,2500,2000,2000,8000,7978
2024-08-09,2024,Agosto,Viernes,Los Cedros,1500,2500,2000,3000,9000,8926
2024-08-09,2024,Agosto,Viernes,Palermo,1500,2500,2000,1000,7000,7082
2024-08-09,2024,Agosto,Viernes,Santa Ana,1500,2500,2000,5000,11000,11003
2024-08-10,2024,Agosto,Sábado,Córdoba,1500,2500,1000,3000,8000,7879
2024-08-10,2024,Agosto,Sábado,La Floresta,1500,2500,1000,2000,7000,7043
2024-08-10,2024,Agosto,Sábado,Los Cedros,1500,2500,1000,3000,8000,8122
2024-08-10,2024,Agosto,Sábado,Palermo,1500,2500,1000,1000,6000,6071
2024-08-10,2024,Agosto,Sábado,Santa Ana,1500,2500,1000,5000,10000,9906
2024-08-11,2024,Agosto,Domingo,Córdoba,1500,2500,1000,3000,8000,8150
2024-08-11,2024,Agosto,Domingo,La Floresta,1500,2500,1000,2000,7000,6923
2024-08-11,2024,Agosto,Domingo,Los Cedros,1500,2500,1000,3000,8000,8033
2024-08-11,2024,Agosto,Domingo,Palermo,1500,2500,1000,1000,6000,5858
2024-08-11,2024,Agosto,Domingo,Santa Ana,1500,2500,1000,5000,10000,10092
2024-08-12,2024,Agosto,Lunes,Córdoba,1500,2500,2000,3000,9000,8954
2024-08-12,2024,Agosto,Lunes,La Floresta,1500,2500,2000,2000,8000,8005
2024-08-12,2024,Agosto,Lunes,Los Cedros,1500,2500,2000,3000,9000,9027
2024-08-12,2024,Agosto,Lunes,Palermo,1500,2500,2000,1000,7000,7075
2024-08-12,2024,Agosto,Lunes,Santa Ana,1500,2500,2000,5000,11000,11052
2024-08-13,2024,Agosto,Martes,Córdoba,1500,2500,3000,3000,10000,9962
2024-08-13,2024,Agosto,Martes,La Floresta,1500,2500,3000,2000,9000,8930
2024-08-13,2024,Agosto,Martes,Los Cedros,1500,2500,3000,3000,10000,10097
2024-08-13,2024,Agosto,Martes,Palermo,1500,2500,3000,1000,8000,7912
2024-08-13,2024,Agosto,Martes,Santa Ana,1500,2500,3000,5000,12000,11862
2024-08-14,2024,Agosto,Miércoles,Córdoba,1500,2500,3500,3000,10500,10527
2024-08-14,2024,Agosto,Miércoles,La Floresta,1500,2500,3500,2000,9500,9552
2024-08-14,2024,Agosto,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10481
2024-08-14,2024,Agosto,Miércoles,Palermo,1500,2500,3500,1000,8500,8543
2024-08-14,2024,Agosto,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12503
2024-08-15,2024,Agosto,Jueves,Córdoba,1500,2500,3000,3000,10000,9988
2024-08-15,2024,Agosto,Jueves,La Floresta,1500,2500,3000,2000,9000,9015
2024-08-15,2024,Agosto,Jueves,Los Cedros,1500,2500,3000,3000,10000,9986
2024-08-15,2024,Agosto,Jueves,Palermo,1500,2500,3000,1000,8000,8130
2024-08-15,2024,Agosto,Jueves,Santa Ana,1500,2500,3000,5000,12000,11906
2024-08-16,2024,Agosto,Viernes,Córdoba,1500,2500,2000,3000,9000,8896
2024-08-16,2024,Agosto,Viernes,La Floresta,1500,2500,2000,2000,8000,8059
2024-08-16,2024,Agosto,Viernes,Los Cedros,1500,2500,2000,3000,9000,8922
2024-08-16,2024,Agosto,Viernes,Palermo,1500,2500,2000,1000,7000,6990
2024-08-16,2024,Agosto,Viernes,Santa Ana,1500,2500,2000,5000,11000,10952
2024-08-17,2024,Agosto,Sábado,Córdoba,1500,2500,1000,3000,8000,8065
2024-08-17,2024,Agosto,Sábado,La Floresta,1500,2500,1000,2000,7000,6903
2024-08-17,2024,Agosto,Sábado,Los Cedros,1500,2500,1000,3000,8000,7950
2024-08-17,2024,Agosto,Sábado,Palermo,1500,2500,1000,1000,6000,6028
2024-08-17,2024,Agosto,Sábado,Santa Ana,1500,2500,1000,5000,10000,10030
2024-08-18,2024,Agosto,Domingo,Córdoba,1500,2500,1000,3000,8000,7744
2024-08-18,2024,Agosto,Domingo,La Floresta,1500,2500,1000,2000,7000,6974
2024-08-18,2024,Agosto,Domingo,Los Cedros,1500,2500,1000,3000,8000,7979
2024-08-18,2024,Agosto,Domingo,Palermo,1500,2500,1000,1000,6000,5983
2024-08-18,2024,Agosto,Domingo,Santa Ana,1500,2500,1000,5000,10000,10036
2024-08-19,2024,Agosto,Lunes,Córdoba,1500,2500,2000,3000,9000,9087
2024-08-19,2024,Agosto,Lunes,La Floresta,1500,2500,2000,2000,8000,8087
2024-08-19,2024,Agosto,Lunes,Los Cedros,1500,2500,2000,3000,9000,9114
2024-08-19,2024,Agosto,Lunes,Palermo,1500,2500,2000,1000,7000,6872
2024-08-19,2024,Agosto,Lunes,Santa Ana,1500,2500,2000,5000,11000,11080
2024-08-20,2024,Agosto,Martes,Córdoba,1500,2500,3000,3000,10000,9987
2024-08-20,2024,Agosto,Martes,La Floresta,1500,2500,3000,2000,9000,8808
2024-08-20,2024,Agosto,Martes,Los Cedros,1500,2500,3000,3000,10000,9844
2024-08-20,2024,Agosto,Martes,Palermo,1500,2500,3000,1000,8000,8028
2024-08-20,2024,Agosto,Martes,Santa Ana,1500,2500,3000,5000,12000,12031
2024-08-21,2024,Agosto,Miércoles,Córdoba,1500,2500,3500,3000,10500,10249
2024-08-21,2024,Agosto,Miércoles,La Floresta,1500,2500,3500,2000,9500,9483
2024-08-21,2024,Agosto,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10597
2024-08-21,2024,Agosto,Miércoles,Palermo,1500,2500,3500,1000,8500,8477
2024-08-21,2024,Agosto,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12596
2024-08-22,2024,Agosto,Jueves,Córdoba,1500,2500,3000,3000,10000,9956
2024-08-22,2024,Agosto,Jueves,La Floresta,1500,2500,3000,2000,9000,8949
2024-08-22,2024,Agosto,Jueves,Los Cedros,1500,2500,3000,3000,10000,10109
2024-08-22,2024,Agosto,Jueves,Palermo,1500,2500,3000,1000,8000,8092
2024-08-22,2024,Agosto,Jueves,Santa Ana,1500,2500,3000,5000,12000,12176
2024-08-23,2024,Agosto,Viernes,Córdoba,1500,2500,2000,3000,9000,8967
2024-08-23,2024,Agosto,Viernes,La Floresta,1500,2500,2000,2000,8000,8004
2024-08-23,2024,Agosto,Viernes,Los Cedros,1500,2500,2000,3000,9000,8971
2024-08-23,2024,Agosto,Viernes,Palermo,1500,2500,2000,1000,7000,6965
2024-08-23,2024,Agosto,Viernes,Santa Ana,1500,2500,2000,5000,11000,10990
2024-08-24,2024,Agosto,Sábado,Córdoba,1500,2500,1000,3000,8000,7968
2024-08-24,2024,Agosto,Sábado,La Floresta,1500,2500,1000,2000,7000,7038
2024-08-24,2024,Agosto,Sábado,Los Cedros,1500,2500,1000,3000,8000,7988
2024-08-24,2024,Agosto,Sábado,Palermo,1500,2500,1000,1000,6000,6061
2024-08-24,2024,Agosto,Sábado,Santa Ana,1500,2500,1000,5000,10000,10033
2024-08-25,2024,Agosto,Domingo,Córdoba,1500,2500,1000,3000,8000,7976
2024-08-25,2024,Agosto,Domingo,La Floresta,1500,2500,1000,2000,7000,7032
2024-08-25,2024,Agosto,Domingo,Los Cedros,1500,2500,1000,3000,8000,8075
2024-08-25,2024,Agosto,Domingo,Palermo,1500,2500,1000,1000,6000,6012
2024-08-25,2024,Agosto,Domingo,Santa Ana,1500,2500,1000,5000,10000,10064
2024-08-26,2024,Agosto,Lunes,Córdoba,1500,2500,2000,3000,9000,8896
2024-08-26,2024,Agosto,Lunes,La Floresta,1500,2500,2000,2000,8000,8125
2024-08-26,2024,Agosto,Lunes,Los Cedros,1500,2500,2000,3000,9000,9007
2024-08-26,2024,Agosto,Lunes,Palermo,1500,2500,2000,1000,7000,6982
2024-08-26,2024,Agosto,Lunes,Santa Ana,1500,2500,2000,5000,11000,10998
2024-08-27,2024,Agosto,Martes,Córdoba,1500,2500,3000,3000,10000,9997
2024-08-27,2024,Agosto,Martes,La Floresta,1500,2500,3000,2000,9000,9000
2024-08-27,2024,Agosto,Martes,Los Cedros,1500,2500,3000,3000,10000,10039
2024-08-27,2024,Agosto,Martes,Palermo,1500,2500,3000,1000,8000,8041
2024-08-27,2024,Agosto,Martes,Santa Ana,1500,2500,3000,5000,12000,11948
2024-08-28,2024,Agosto,Miércoles,Córdoba,1500,2500,3500,3000,10500,10283
2024-08-28,2024,Agosto,Miércoles,La Floresta,1500,2500,3500,2000,9500,9533
2024-08-28,2024,Agosto,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10498
2024-08-28,2024,Agosto,Miércoles,Palermo,1500,2500,3500,1000,8500,8474
2024-08-28,2024,Agosto,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12523
2024-08-29,2024,Agosto,Jueves,Córdoba,1500,2500,3000,3000,10000,9876
2024-08-29,2024,Agosto,Jueves,La Floresta,1500,2500,3000,2000,9000,9027
2024-08-29,2024,Agosto,Jueves,Los Cedros,1500,2500,3000,3000,10000,9914
2024-08-29,2024,Agosto,Jueves,Palermo,1500,2500,3000,1000,8000,8056
2024-08-29,2024,Agosto,Jueves,Santa Ana,1500,2500,3000,5000,12000,12073
2024-08-30,2024,Agosto,Viernes,Córdoba,1500,2500,2000,3000,9000,9007
2024-08-30,2024,Agosto,Viernes,La Floresta,1500,2500,2000,2000,8000,7920
2024-08-30,2024,Agosto,Viernes,Los Cedros,1500,2500,2000,3000,9000,8916
2024-08-30,2024,Agosto,Viernes,Palermo,1500,2500,2000,1000,7000,6861
2024-08-30,2024,Agosto,Viernes,Santa Ana,1500,2500,2000,5000,11000,10914
2024-08-31,2024,Agosto,Sábado,Córdoba,1500,2500,1000,3000,8000,7924
2024-08-31,2024,Agosto,Sábado,La Floresta,1500,2500,1000,2000,7000,7036
2024-08-31,2024,Agosto,Sábado,Los Cedros,1500,2500,1000,3000,8000,8047
2024-08-31,2024,Agosto,Sábado,Palermo,1500,2500,1000,1000,6000,5986
2024-08-31,2024,Agosto,Sábado,Santa Ana,1500,2500,1000,5000,10000,10005
2024-09-01,2024,Septiembre,Domingo,Córdoba,1500,2500,1000,3000,8000,8028
2024-09-01,2024,Septiembre,Domingo,La Floresta,1500,2500,1000,2000,7000,6834
2024-09-01,2024,Septiembre,Domingo,Los Cedros,1500,2500,1000,3000,8000,7974
2024-09-01,2024,Septiembre,Domingo,Palermo,1500,2500,1000,1000,6000,5984
2024-09-01,2024,Septiembre,Domingo,Santa Ana,1500,2500,1000,5000,10000,10052
2024-09-02,2024,Septiembre,Lunes,Córdoba,1500,2500,2000,3000,9000,9028
2024-09-02,2024,Septiembre,Lunes,La Floresta,1500,2500,2000,2000,8000,7824
2024-09-02,2024,Septiembre,Lunes,Los Cedros,1500,2500,2000,3000,9000,8890
2024-09-02,2024,Septiembre,Lunes,Palermo,1500,2500,2000,1000,7000,7151
2024-09-02,2024,Septiembre,Lunes,Santa Ana,1500,2500,2000,5000,11000,11037
2024-09-03,2024,Septiembre,Martes,Córdoba,1500,2500,3000,3000,10000,10075
2024-09-03,2024,Septiembre,Martes,La Floresta,1500,2500,3000,2000,9000,9055
2024-09-03,2024,Septiembre,Martes,Los Cedros,1500,2500,3000,3000,10000,9994
2024-09-03,2024,Septiembre,Martes,Palermo,1500,2500,3000,1000,8000,8066
2024-09-03,2024,Septiembre,Martes,Santa Ana,1500,2500,3000,5000,12000,11956
2024-09-04,2024,Septiembre,Miércoles,Córdoba,1500,2500,3500,3000,10500,10578
2024-09-04,2024,Septiembre,Miércoles,La Floresta,1500,2500,3500,2000,9500,9574
2024-09-04,2024,Septiembre,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10455
2024-09-04,2024,Septiembre,Miércoles,Palermo,1500,2500,3500,1000,8500,8439
2024-09-04,2024,Septiembre,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12554
2024-09-05,2024,Septiembre,Jueves,Córdoba,1500,2500,3000,3000,10000,10021
2024-09-05,2024,Septiembre,Jueves,La Floresta,1500,2500,3000,2000,9000,8954
2024-09-05,2024,Septiembre,Jueves,Los Cedros,1500,2500,3000,3000,10000,9928
2024-09-05,2024,Septiembre,Jueves,Palermo,1500,2500,3000,1000,8000,7929
2024-09-05,2024,Septiembre,Jueves,Santa Ana,1500,2500,3000,5000,12000,11975
2024-09-06,2024,Septiembre,Viernes,Córdoba,1500,2500,2000,3000,9000,9013
2024-09-06,2024,Septiembre,Viernes,La Floresta,1500,2500,2000,2000,8000,8140
2024-09-06,2024,Septiembre,Viernes,Los Cedros,1500,2500,2000,3000,9000,8820
2024-09-06,2024,Septiembre,Viernes,Palermo,1500,2500,2000,1000,7000,7052
2024-09-06,2024,Septiembre,Viernes,Santa Ana,1500,2500,2000,5000,11000,11044
2024-09-07,2024,Septiembre,Sábado,Córdoba,1500,2500,1000,3000,8000,7878
2024-09-07,2024,Septiembre,Sábado,La Floresta,1500,2500,1000,2000,7000,7056
2024-09-07,2024,Septiembre,Sábado,Los Cedros,1500,2500,1000,3000,8000,8057
2024-09-07,2024,Septiembre,Sábado,Palermo,1500,2500,1000,1000,6000,6021
2024-09-07,2024,Septiembre,Sábado,Santa Ana,1500,2500,1000,5000,10000,9966
2024-09-08,2024,Septiembre,Domingo,Córdoba,1500,2500,1000,3000,8000,8019
2024-09-08,2024,Septiembre,Domingo,La Floresta,1500,2500,1000,2000,7000,6947
2024-09-08,2024,Septiembre,Domingo,Los Cedros,1500,2500,1000,3000,8000,7965
2024-09-08,2024,Septiembre,Domingo,Palermo,1500,2500,1000,1000,6000,5968
2024-09-08,2024,Septiembre,Domingo,Santa Ana,1500,2500,1000,5000,10000,10065
2024-09-09,2024,Septiembre,Lunes,Córdoba,1500,2500,2000,3000,9000,9016
2024-09-09,2024,Septiembre,Lunes,La Floresta,1500,2500,2000,2000,8000,8009
2024-09-09,2024,Septiembre,Lunes,Los Cedros,1500,2500,2000,3000,9000,9026
2024-09-09,2024,Septiembre,Lunes,Palermo,1500,2500,2000,1000,7000,7071
2024-09-09,2024,Septiembre,Lunes,Santa Ana,1500,2500,2000,5000,11000,10837
2024-09-10,2024,Septiembre,Martes,Córdoba,1500,2500,3000,3000,10000,10028
2024-09-10,2024,Septiembre,Martes,La Floresta,1500,2500,3000,2000,9000,9085
2024-09-10,2024,Septiembre,Martes,Los Cedros,1500,2500,3000,3000,10000,9932
2024-09-10,2024,Septiembre,Martes,Palermo,1500,2500,3000,1000,8000,7952
2024-09-10,2024,Septiembre,Martes,Santa Ana,1500,2500,3000,5000,12000,12114
2024-09-11,2024,Septiembre,Miércoles,Córdoba,1500,2500,3500,3000,10500,10629
2024-09-11,2024,Septiembre,Miércoles,La Floresta,1500,2500,3500,2000,9500,9654
2024-09-11,2024,Septiembre,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10596
2024-09-11,2024,Septiembre,Miércoles,Palermo,1500,2500,3500,1000,8500,8565
2024-09-11,2024,Septiembre,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12354
2024-09-12,2024,Septiembre,Jueves,Córdoba,1500,2500,3000,3000,10000,9966
2024-09-12,2024,Septiembre,Jueves,La Floresta,1500,2500,3000,2000,9000,9027
2024-09-12,2024,Septiembre,Jueves,Los Cedros,1500,2500,3000,3000,10000,10143
2024-09-12,2024,Septiembre,Jueves,Palermo,1500,2500,3000,1000,8000,8089
2024-09-12,2024,Septiembre,Jueves,Santa Ana,1500,2500,3000,5000,12000,12081
2024-09-13,2024,Septiembre,Viernes,Córdoba,1500,2500,2000,3000,9000,8914
2024-09-13,2024,Septiembre,Viernes,La Floresta,1500,2500,2000,2000,8000,7865
2024-09-13,2024,Septiembre,Viernes,Los Cedros,1500,2500,2000,3000,9000,9027
2024-09-13,2024,Septiembre,Viernes,Palermo,1500,2500,2000,1000,7000,7027
2024-09-13,2024,Septiembre,Viernes,Santa Ana,1500,2500,2000,5000,11000,10950
2024-09-14,2024,Septiembre,Sábado,Córdoba,1500,2500,1000,3000,8000,7851
2024-09-14,2024,Septiembre,Sábado,La Floresta,1500,2500,1000,2000,7000,6875
2024-09-14,2024,Septiembre,Sábado,Los Cedros,1500,2500,1000,3000,8000,8126
2024-09-14,2024,Septiembre,Sábado,Palermo,1500,2500,1000,1000,6000,6036
2024-09-14,2024,Septiembre,Sábado,Santa Ana,1500,2500,1000,5000,10000,9890
2024-09-15,2024,Septiembre,Domingo,Córdoba,1500,2500,1000,3000,8000,8109
2024-09-15,2024,Septiembre,Domingo,La Floresta,1500,2500,1000,2000,7000,7002
2024-09-15,2024,Septiembre,Domingo,Los Cedros,1500,2500,1000,3000,8000,7966
2024-09-15,2024,Septiembre,Domingo,Palermo,1500,2500,1000,1000,6000,5897
2024-09-15,2024,Septiembre,Domingo,Santa Ana,1500,2500,1000,5000,10000,9966
2024-09-16,2024,Septiembre,Lunes,Córdoba,1500,2500,2000,3000,9000,9062
2024-09-16,2024,Septiembre,Lunes,La Floresta,1500,2500,2000,2000,8000,7903
2024-09-16,2024,Septiembre,Lunes,Los Cedros,1500,2500,2000,3000,9000,8935
2024-09-16,2024,Septiembre,Lunes,Palermo,1500,2500,2000,1000,7000,6970
2024-09-16,2024,Septiembre,Lunes,Santa Ana,1500,2500,2000,5000,11000,11025
2024-09-17,2024,Septiembre,Martes,Córdoba,1500,2500,3000,3000,10000,9861
2024-09-17,2024,Septiembre,Martes,La Floresta,1500,2500,3000,2000,9000,9046
2024-09-17,2024,Septiembre,Martes,Los Cedros,1500,2500,3000,3000,10000,9942
2024-09-17,2024,Septiembre,Martes,Palermo,1500,2500,3000,1000,8000,8084
2024-09-17,2024,Septiembre,Martes,Santa Ana,1500,2500,3000,5000,12000,11977
2024-09-18,2024,Septiembre,Miércoles,Córdoba,1500,2500,3500,3000,10500,10394
2024-09-18,2024,Septiembre,Miércoles,La Floresta,1500,2500,3500,2000,9500,9590
2024-09-18,2024,Septiembre,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10539
2024-09-18,2024,Septiembre,Miércoles,Palermo,1500,2500,3500,1000,8500,8569
2024-09-18,2024,Septiembre,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12610
2024-09-19,2024,Septiembre,Jueves,Córdoba,1500,2500,3000,3000,10000,9919
2024-09-19,2024,Septiembre,Jueves,La Floresta,1500,2500,3000,2000,9000,9106
2024-09-19,2024,Septiembre,Jueves,Los Cedros,1500,2500,3000,3000,10000,10051
2024-09-19,2024,Septiembre,Jueves,Palermo,1500,2500,3000,1000,8000,7995
2024-09-19,2024,Septiembre,Jueves,Santa Ana,1500,2500,3000,5000,12000,11994
2024-09-20,2024,Septiembre,Viernes,Córdoba,1500,2500,2000,3000,9000,8955
2024-09-20,2024,Septiembre,Viernes,La Floresta,1500,2500,2000,2000,8000,8018
2024-09-20,2024,Septiembre,Viernes,Los Cedros,1500,2500,2000,3000,9000,8935
2024-09-20,2024,Septiembre,Viernes,Palermo,1500,2500,2000,1000,7000,7034
2024-09-20,2024,Septiembre,Viernes,Santa Ana,1500,2500,2000,5000,11000,10951
2024-09-21,2024,Septiembre,Sábado,Córdoba,1500,2500,1000,3000,8000,7974
2024-09-21,2024,Septiembre,Sábado,La Floresta,1500,2500,1000,2000,7000,7082
2024-09-21,2024,Septiembre,Sábado,Los Cedros,1500,2500,1000,3000,8000,7970
2024-09-21,2024,Septiembre,Sábado,Palermo,1500,2500,1000,1000,6000,5935
2024-09-21,2024,Septiembre,Sábado,Santa Ana,1500,2500,1000,5000,10000,10052
2024-09-22,2024,Septiembre,Domingo,Córdoba,1500,2500,1000,3000,8000,7950
2024-09-22,2024,Septiembre,Domingo,La Floresta,1500,2500,1000,2000,7000,7099
2024-09-22,2024,Septiembre,Domingo,Los Cedros,1500,2500,1000,3000,8000,7987
2024-09-22,2024,Septiembre,Domingo,Palermo,1500,2500,1000,1000,6000,5900
2024-09-22,2024,Septiembre,Domingo,Santa Ana,1500,2500,1000,5000,10000,9946
2024-09-23,2024,Septiembre,Lunes,Córdoba,1500,2500,2000,3000,9000,9113
2024-09-23,2024,Septiembre,Lunes,La Floresta,1500,2500,2000,2000,8000,8056
2024-09-23,2024,Septiembre,Lunes,Los Cedros,1500,2500,2000,3000,9000,8979
2024-09-23,2024,Septiembre,Lunes,Palermo,1500,2500,2000,1000,7000,7068
2024-09-23,2024,Septiembre,Lunes,Santa Ana,1500,2500,2000,5000,11000,10868
2024-09-24,2024,Septiembre,Martes,Córdoba,1500,2500,3000,3000,10000,9902
2024-09-24,2024,Septiembre,Martes,La Floresta,1500,2500,3000,2000,9000,9065
2024-09-24,2024,Septiembre,Martes,Los Cedros,1500,2500,3000,3000,10000,10016
2024-09-24,2024,Septiembre,Martes,Palermo,1500,2500,3000,1000,8000,8088
2024-09-24,2024,Septiembre,Martes,Santa Ana,1500,2500,3000,5000,12000,11949
2024-09-25,2024,Septiembre,Miércoles,Córdoba,1500,2500,3500,3000,10500,10510
2024-09-25,2024,Septiembre,Miércoles,La Floresta,1500,2500,3500,2000,9500,9519
2024-09-25,2024,Septiembre,Miércoles,Los Cedros,1500,2500,3500,3000,10500,10693
2024-09-25,2024,Septiembre,Miércoles,Palermo,1500,2500,3500,1000,8500,8560
2024-09-25,2024,Septiembre,Miércoles,Santa Ana,1500,2500,3500,5000,12500,12527
2024-09-26,2024,Septiembre,Jueves,Córdoba,1500,2500,3000,3000,10000,9927
2024-09-26,2024,Septiembre,Jueves,La Floresta,1500,2500,3000,2000,9000,9067
2024-09-26,2024,Septiembre,Jueves,Los Cedros,1500,2500,3000,3000,10000,9959
2024-09-26,2024,Septiembre,Jueves,Palermo,1500,2500,3000,1000,8000,8157
2024-09-26,2024,Septiembre,Jueves,Santa Ana,1500,2500,3000,5000,12000,12001
2024-09-27,2024,Septiembre,Viernes,Córdoba,1500,2500,2000,3000,9000,9007
2024-09-27,2024,Septiembre,Viernes,La Floresta,1500,2500,2000,2000,8000,7830
2024-09-27,2024,Septiembre,Viernes,Los Cedros,1500,2500,2000,3000,9000,8931
2024-09-27,2024,Septiembre,Viernes,Palermo,1500,2500,2000,1000,7000,6907
2024-09-27,2024,Septiembre,Viernes,Santa Ana,1500,2500,2000,5000,11000,11059
